Lat, Lon, Ice_surf, Ice_base, Distance, X_coord, Y_coord
81.760035,-50.604337,44.1956,-176.4544,9269.77073,-87315.5213,-889819.028
81.7599,-50.604363,43.968,-175.622,9284.47334,-87317.3604,-889833.615
81.759766,-50.604389,43.741,-174.929,9299.06713,-87319.1889,-889848.094
81.759631,-50.604416,43.5263,-174.6637,9313.77018,-87321.0435,-889862.679
81.759497,-50.604443,43.2938,-174.2762,9328.36441,-87322.8875,-889877.156
81.759363,-50.60447,43.0735,-174.1765,9342.95865,-87324.7315,-889891.634
81.759229,-50.604498,42.8454,-174.3046,9357.55335,-87326.5911,-889906.109
81.759093,-50.604527,42.6211,-174.5989,9372.36616,-87328.4875,-889920.8
81.758958,-50.604556,42.3993,-174.0907,9387.07015,-87330.3733,-889935.383
81.758824,-50.604585,42.1682,-173.1918,9401.66533,-87332.2484,-889949.857
81.758691,-50.604614,41.9375,-172.9825,9416.1517,-87334.113,-889964.223
81.758558,-50.604644,41.7189,-172.9911,9430.63857,-87335.9931,-889978.587
81.758425,-50.604675,41.4941,-172.9959,9445.12596,-87337.8887,-889992.95
81.758291,-50.604705,41.2715,-172.9985,9459.72164,-87339.7794,-890007.423
81.758157,-50.604737,41.041,-172.719,9474.31836,-87341.7013,-890021.893
81.758022,-50.604769,40.8545,-164.0755,9489.02389,-87343.6338,-890036.471
81.757886,-50.604802,40.79,-135.83,9503.83876,-87345.5924,-890051.155
81.757753,-50.604834,40.7259,-126.8541,9518.32669,-87347.5037,-890065.517
81.757619,-50.604868,40.6637,-125.4863,9532.92452,-87349.4566,-890079.983
81.757485,-50.604901,40.5936,-125.1364,9547.5218,-87351.3941,-890094.451
81.757351,-50.604936,40.5355,-125.0645,9562.12022,-87353.3626,-890108.917
81.757216,-50.604971,40.4614,-124.9886,9576.82743,-87355.3418,-890123.49
81.757082,-50.605006,40.3972,-124.9128,9591.42585,-87357.3104,-890137.955
81.756948,-50.605041,40.325,-124.725,9606.02427,-87359.279,-890152.42
81.756813,-50.605078,40.2767,-123.9533,9620.73268,-87361.2893,-890166.991
81.756679,-50.605114,40.1984,-122.4916,9635.3317,-87363.2734,-890181.454
81.756546,-50.605151,40.1419,-120.8381,9649.82256,-87365.2625,-890195.808
81.75641,-50.605189,40.0794,-119.1906,9664.64038,-87367.2991,-890210.485
81.756277,-50.605227,40.0067,-117.5533,9679.13187,-87369.3037,-890224.837
81.756143,-50.605265,39.9457,-116.1243,9693.73213,-87371.319,-890239.298
81.756009,-50.605304,39.8765,-115.5535,9708.33305,-87373.3499,-890253.757
81.755874,-50.605343,39.8111,-115.4189,9723.04274,-87375.3914,-890268.324
81.75574,-50.605383,39.7453,-115.3347,9737.64431,-87377.4379,-890282.781
81.755605,-50.605423,39.6834,-114.9666,9752.35466,-87379.495,-890297.347
81.755472,-50.605463,39.621,-113.579,9766.84748,-87381.5308,-890311.696
81.755338,-50.605504,39.5503,-111.9297,9781.44974,-87383.5929,-890326.152
81.755204,-50.605545,39.4913,-110.1887,9796.05201,-87385.655,-890340.608
81.75507,-50.605587,39.4339,-108.3361,9810.65497,-87387.7326,-890355.063
81.754934,-50.605629,39.3626,-107.2374,9825.47545,-87389.8315,-890369.734
81.7548,-50.605671,39.2986,-106.8614,9840.07842,-87391.9092,-890384.188
81.754667,-50.605714,39.2262,-106.9938,9854.57335,-87393.9918,-890398.533
81.754533,-50.605756,39.1854,-107.9746,9869.17632,-87396.0695,-890412.987
81.754399,-50.605799,39.2362,-109.3338,9883.78001,-87398.1628,-890427.44
81.754264,-50.605843,39.291,-110.529,9898.49317,-87400.2823,-890442
81.754129,-50.605887,39.3371,-110.8629,9913.20634,-87402.4018,-890456.559
81.753996,-50.605931,39.3725,-110.8875,9927.70201,-87404.5,-890470.902
81.753862,-50.605975,39.4092,-111.4208,9942.30643,-87406.6089,-890485.354
81.753727,-50.60602,39.4599,-112.6701,9957.02034,-87408.744,-890499.912
81.753594,-50.606064,39.5095,-114.0905,9971.51603,-87410.8424,-890514.255
81.753461,-50.606109,39.5581,-115.2219,9986.01246,-87412.9562,-890528.596
81.753326,-50.606154,39.603,-115.397,10000.7264,-87415.0914,-890543.155
81.753194,-50.606199,39.6446,-115.4554,10015.1141,-87417.1947,-890557.388
81.753059,-50.606245,39.6926,-115.5174,10029.8288,-87419.3455,-890571.944
81.752925,-50.606291,39.7294,-116.0906,10044.4347,-87421.4856,-890586.393
81.752791,-50.606337,39.7775,-116.7825,10059.0407,-87423.6258,-890600.841
81.752656,-50.606383,39.8194,-118.0206,10073.7553,-87425.7767,-890615.398
81.752521,-50.60643,39.8727,-119.1473,10088.4708,-87427.9431,-890629.953
81.752387,-50.606477,39.9248,-119.3252,10103.0775,-87430.0989,-890644.399
81.752253,-50.606523,39.9683,-119.5317,10117.6835,-87432.2391,-890658.848
81.752119,-50.60657,40.0131,-120.0369,10132.2902,-87434.395,-890673.295
81.751983,-50.606618,40.0644,-120.0356,10147.1152,-87436.5877,-890687.956
81.751849,-50.606664,40.1119,-119.6581,10161.7212,-87438.728,-890702.405
81.751715,-50.606711,40.151,-118.699,10176.328,-87440.8839,-890716.852
81.75158,-50.606759,40.1942,-118.2558,10191.0442,-87443.0661,-890731.405
81.751447,-50.606806,40.2364,-117.7236,10205.5423,-87445.2114,-890745.744
81.751311,-50.606853,40.2828,-116.8372,10220.3665,-87447.3886,-890760.407
81.751178,-50.606901,40.3283,-116.3117,10234.8653,-87449.5496,-890774.744
81.751043,-50.606948,40.3785,-116.0915,10249.5808,-87451.7162,-890789.299
81.750909,-50.606995,40.4278,-115.9222,10264.1876,-87453.8723,-890803.746
81.750775,-50.607042,40.469,-115.761,10278.7943,-87456.0284,-890818.193
81.75064,-50.60709,40.5151,-115.5949,10293.5106,-87458.2107,-890832.746
81.750508,-50.607136,40.5575,-115.4225,10307.8992,-87460.33,-890846.978
81.750375,-50.607183,40.6145,-115.3055,10322.3972,-87462.4755,-890861.316
81.750242,-50.60723,40.6535,-117.9665,10336.8953,-87464.621,-890875.655
81.750105,-50.607277,40.7003,-127.0097,10351.8283,-87466.8092,-890890.426
81.749972,-50.607324,40.7435,-128.1765,10366.3263,-87468.9547,-890904.765
81.749839,-50.60737,40.7886,-126.7214,10380.8236,-87471.0848,-890919.105
81.749704,-50.607417,40.8384,-126.3216,10395.5391,-87473.2517,-890933.66
81.749569,-50.607463,40.8998,-126.5002,10410.2539,-87475.4031,-890948.216
81.749436,-50.607509,41.0099,-126.9501,10424.7512,-87477.5332,-890962.556
81.749301,-50.607555,41.1244,-127.0156,10439.4659,-87479.6847,-890977.113
81.749168,-50.6076,41.237,-127.213,10453.9625,-87481.7993,-890991.455
81.749033,-50.607646,41.3435,-127.1265,10468.6772,-87483.9508,-891006.011
81.748899,-50.607692,41.4609,-126.9191,10483.2833,-87486.0917,-891020.459
81.748765,-50.607736,41.5658,-126.7042,10497.8878,-87488.2015,-891034.911
81.748629,-50.607782,41.687,-126.713,10512.7113,-87490.3636,-891049.576
81.748496,-50.607826,41.8022,-127.2978,10527.2071,-87492.4628,-891063.919
81.748363,-50.60787,41.9072,-127.3728,10541.7029,-87494.5621,-891078.262
81.748228,-50.607914,42.0147,-127.3653,10556.4162,-87496.6826,-891092.821
81.748094,-50.607958,42.1416,-127.2084,10571.0207,-87498.7925,-891107.273
81.747961,-50.608001,42.2545,-127.0555,10585.5158,-87500.8762,-891121.617
81.747826,-50.608044,42.359,-127.331,10600.2284,-87502.9812,-891136.178
81.747691,-50.608086,42.4723,-128.4677,10614.9403,-87505.0707,-891150.741
81.747557,-50.608128,42.5837,-129.8163,10629.5434,-87507.1496,-891165.196
81.747424,-50.60817,42.6905,-131.1795,10644.0378,-87509.2179,-891179.542
81.747289,-50.608211,42.8083,-132.5317,10658.749,-87511.2919,-891194.106
81.747155,-50.608252,42.9237,-133.6163,10673.3514,-87513.3553,-891208.562
81.747021,-50.608292,43.0341,-133.6959,10687.9531,-87515.4031,-891223.019
81.746885,-50.608332,43.1478,-133.4922,10702.7725,-87517.4723,-891237.693
81.746752,-50.608371,43.2634,-133.2866,10717.2648,-87519.494,-891252.044
81.746619,-50.608409,43.3766,-133.1434,10731.7565,-87521.5002,-891266.396
81.746483,-50.608448,43.4825,-133.4275,10746.5751,-87523.5538,-891281.072
81.74635,-50.608485,43.6001,-134.5199,10761.0662,-87525.5445,-891295.426
81.746216,-50.608522,43.7175,-135.4025,10775.666,-87527.5458,-891309.888
81.746081,-50.608558,43.8319,-135.4881,10790.3741,-87529.5422,-891324.459
81.745948,-50.608593,43.9305,-135.5095,10804.8639,-87531.5018,-891338.816
81.745813,-50.608628,44.0482,-135.6518,10819.5714,-87533.4827,-891353.39
81.745679,-50.608662,44.1526,-136.4774,10834.1694,-87535.4374,-891367.856
81.745544,-50.608695,44.2633,-136.5767,10848.8757,-87537.3872,-891382.433
81.745411,-50.608727,44.318,-136.422,10863.3639,-87539.3002,-891396.794
81.745277,-50.608759,44.3618,-136.2682,10877.9609,-87541.2238,-891411.264
81.745145,-50.608789,44.4175,-136.1225,10892.3392,-87543.0951,-891425.52
81.74501,-50.608819,44.4644,-136.2456,10907.044,-87544.9983,-891440.101
81.744875,-50.608848,44.5076,-137.3924,10921.7482,-87546.886,-891454.683
81.744742,-50.608876,44.5652,-138.8048,10936.2344,-87548.7368,-891469.051
81.744606,-50.608904,44.614,-140.226,10951.047,-87550.6196,-891483.743
81.744473,-50.60893,44.6654,-143.3146,10965.5323,-87552.4393,-891498.114
81.744336,-50.608955,44.7181,-150.4419,10980.4524,-87554.2861,-891512.919
81.744203,-50.608979,44.7738,-152.1162,10994.9368,-87556.0747,-891527.293
81.74407,-50.609002,44.827,-152.393,11009.4208,-87557.8478,-891541.668
81.743934,-50.609024,44.882,-153.598,11024.231,-87559.6373,-891556.37
81.7438,-50.609045,44.9306,-154.8094,11038.8231,-87561.39,-891570.856
81.743664,-50.609065,44.9815,-154.8785,11053.6326,-87563.1483,-891585.561
81.743531,-50.609084,45.0265,-153.4335,11068.1152,-87564.8592,-891599.942
81.743396,-50.609101,45.072,-152.098,11082.8149,-87566.5603,-891614.543
81.743261,-50.609118,45.1264,-152.8636,11097.5146,-87568.2614,-891629.144
81.743127,-50.609133,45.1796,-152.6104,11112.1049,-87569.9207,-891643.639
81.742992,-50.609147,45.232,-152.418,11126.8039,-87571.5751,-891658.245
81.742857,-50.609159,45.2837,-152.4963,11141.5024,-87573.1984,-891672.854
81.742724,-50.60917,45.3328,-152.4672,11155.983,-87574.7849,-891687.247
81.742589,-50.60918,45.3834,-152.4966,11170.6811,-87576.3771,-891701.859
81.742456,-50.609189,45.4414,-152.1586,11185.1614,-87577.9324,-891716.255
81.742323,-50.609196,45.4889,-151.7711,11199.6414,-87579.4566,-891730.655
81.742188,-50.609202,45.5378,-151.5922,11214.339,-87580.9866,-891745.273
81.742054,-50.609206,45.5864,-151.2936,11228.9276,-87582.4747,-891759.785
81.74192,-50.609209,45.6345,-153.2655,11243.5161,-87583.9473,-891774.299
81.741787,-50.609211,45.6902,-162.5898,11257.9958,-87585.3937,-891788.706
81.741651,-50.609211,45.739,-165.441,11272.802,-87586.8409,-891803.442
81.741518,-50.60921,45.7934,-166.4866,11287.2816,-87588.2407,-891817.853
81.741382,-50.609208,45.8407,-167.2393,11302.0878,-87589.6567,-891832.592
81.741249,-50.609204,45.8932,-167.1668,11316.5676,-87591.0097,-891847.008
81.741113,-50.609199,45.9185,-166.5915,11331.374,-87592.3791,-891861.751
81.74098,-50.609192,45.8588,-166.4312,11345.854,-87593.6854,-891876.172
81.740844,-50.609184,45.8015,-167.1585,11360.6608,-87595.0081,-891890.92
81.740711,-50.609175,45.7391,-167.5109,11375.1411,-87596.2833,-891905.344
81.740576,-50.609163,45.6788,-167.2612,11389.8396,-87597.533,-891919.989
81.740443,-50.609151,45.6133,-166.2467,11404.3204,-87598.7615,-891934.418
81.74031,-50.609138,45.5461,-165.5339,11418.8015,-87599.9744,-891948.848
81.740174,-50.609122,45.4806,-165.6694,11433.6098,-87601.1725,-891963.608
81.740041,-50.609106,45.4298,-165.5802,11448.0916,-87602.3386,-891978.042
81.739905,-50.609088,45.3607,-174.5593,11462.9005,-87603.5056,-891992.805
81.739772,-50.609069,45.2961,-207.0439,11477.3832,-87604.625,-892007.245
81.739636,-50.609048,45.2332,-215.1368,11492.1931,-87605.7453,-892022.012
81.739503,-50.609025,45.175,-213.475,11506.6772,-87606.8024,-892036.457
81.739368,-50.609002,45.1084,-212.2216,11521.379,-87607.8808,-892051.12
81.739235,-50.608977,45.0466,-213.4434,11535.8639,-87608.9068,-892065.568
81.739099,-50.60895,44.9864,-214.8236,11550.6762,-87609.9336,-892080.345
81.738966,-50.608922,44.9212,-215.6488,11565.1624,-87610.9128,-892094.798
81.738831,-50.608892,44.8676,-215.7524,11579.8673,-87611.8822,-892109.471
81.738698,-50.608862,44.7893,-215.7107,11594.3546,-87612.8303,-892123.927
81.738563,-50.608829,44.731,-215.869,11609.061,-87613.753,-892138.605
81.738429,-50.608795,44.6713,-216.6687,11623.6592,-87614.6494,-892153.175
81.738295,-50.60876,44.6102,-217.0398,11638.258,-87615.5302,-892167.747
81.738161,-50.608724,44.5479,-217.2621,11652.8574,-87616.3954,-892182.321
81.738026,-50.608685,44.4843,-218.0057,11667.5675,-87617.2246,-892197.008
81.737892,-50.608646,44.4197,-218.1803,11682.1688,-87618.0431,-892211.586
81.737758,-50.608604,44.3541,-218.1259,11696.7721,-87618.8148,-892226.169
81.737624,-50.608562,44.2877,-218.1323,11711.3754,-87619.5865,-892240.752
81.73749,-50.608518,44.2405,-218.2795,11725.9802,-87620.3271,-892255.338
81.737355,-50.608472,44.2429,-218.2471,11740.6952,-87621.0471,-892270.035
81.737223,-50.608425,44.2434,-218.1666,11755.0849,-87621.7196,-892284.409
81.73709,-50.608377,44.2437,-218.0263,11769.584,-87622.3872,-892298.893
81.736955,-50.608327,44.2453,-207.8847,11784.3022,-87623.0449,-892313.597
81.736821,-50.608275,44.2468,-172.7632,11798.9135,-87623.6607,-892328.195
81.736687,-50.608221,44.2483,-161.5317,11813.5265,-87624.2454,-892342.796
81.736552,-50.608166,44.2396,-159.8904,11828.2491,-87624.8251,-892357.507
81.736418,-50.60811,44.2511,-158.2389,11842.8639,-87625.3786,-892372.112
81.736284,-50.608051,44.2525,-156.5975,11857.4817,-87625.8853,-892386.721
81.736149,-50.607991,44.2441,-154.9559,11872.2091,-87626.387,-892401.439
81.736015,-50.60793,44.2458,-153.3142,11886.8288,-87626.8626,-892416.051
81.735881,-50.607867,44.2477,-151.9523,11901.4507,-87627.3069,-892430.667
81.735746,-50.607802,44.2497,-151.5903,11916.1833,-87627.7307,-892445.393
81.735612,-50.607735,44.2419,-151.5081,11930.8095,-87628.1126,-892460.014
81.735478,-50.607667,44.2542,-151.1358,11945.4369,-87628.479,-892474.637
81.735344,-50.607597,44.2466,-149.7834,11960.0665,-87628.8141,-892489.263
81.735209,-50.607526,44.2492,-148.3608,11974.8059,-87629.1443,-892503.999
81.735075,-50.607453,44.2418,-147.7982,11989.4392,-87629.4327,-892518.629
81.734941,-50.607378,44.2545,-147.6555,12004.0749,-87629.6898,-892533.262
81.734807,-50.607301,44.2472,-147.3528,12018.7132,-87629.9158,-892547.899
81.734673,-50.607223,44.2499,-146.1801,12033.3528,-87630.1261,-892562.537
81.734539,-50.607143,44.2425,-145.2075,12047.995,-87630.3053,-892577.178
81.734406,-50.607062,44.2535,-146.3965,12062.5302,-87630.4582,-892591.713
81.734274,-50.60698,44.2443,-147.8857,12076.9582,-87630.5848,-892606.14
81.73414,-50.606895,44.2464,-149.0836,12091.6074,-87630.686,-892620.789
81.734006,-50.606808,44.2383,-149.2417,12106.2594,-87630.7559,-892635.441
81.733873,-50.60672,44.2499,-148.8901,12120.8045,-87630.7996,-892649.986
81.733739,-50.60663,44.2413,-148.2787,12135.461,-87630.8227,-892664.642
81.733605,-50.606538,44.2424,-146.9276,12150.1205,-87630.8146,-892679.302
81.733472,-50.606445,44.2531,-145.9869,12164.6733,-87630.7802,-892693.855
81.733338,-50.606349,44.2333,-146.7667,12179.3391,-87630.7097,-892708.52
81.733204,-50.606253,44.173,-148.227,12194.005,-87630.6391,-892723.186
81.733071,-50.606154,44.1221,-149.7279,12208.5674,-87630.5112,-892737.748
81.732937,-50.606054,44.0604,-151.2396,12223.2398,-87630.3782,-892752.42
81.732804,-50.605952,44.0081,-152.7519,12237.8074,-87630.2033,-892766.986
81.73267,-50.605848,43.9449,-154.2651,12252.4866,-87630.0079,-892781.664
81.732537,-50.605743,43.9008,-155.7792,12267.0593,-87629.7862,-892796.235
81.732404,-50.605636,43.8458,-157.2842,12281.6357,-87629.5333,-892810.809
81.73227,-50.605528,43.7798,-158.7502,12296.322,-87629.2754,-892825.493
81.732137,-50.605417,43.7227,-159.7773,12310.9057,-87628.9601,-892840.074
81.732003,-50.605305,43.6747,-159.8953,12325.5994,-87628.6397,-892854.764
81.73187,-50.605192,43.6154,-159.6446,12340.1868,-87628.2931,-892869.347
81.731737,-50.605077,43.565,-159.595,12354.7782,-87627.9152,-892883.933
81.731604,-50.60496,43.5034,-159.9266,12369.3734,-87627.5062,-892898.523
81.73147,-50.604841,43.4406,-160.5894,12384.0805,-87627.0765,-892913.224
81.731337,-50.604721,43.3866,-161.2034,12398.6817,-87626.6206,-892927.818
81.731204,-50.604599,43.3314,-161.9686,12413.287,-87626.1334,-892942.415
81.731071,-50.604476,43.2748,-173.5352,12427.8943,-87625.6305,-892957.014
81.730938,-50.604351,43.2172,-214.4528,12442.5058,-87625.0965,-892971.615
81.730805,-50.604225,43.1581,-225.5319,12457.1195,-87624.5468,-892986.219
81.730672,-50.604097,43.108,-225.202,12471.7373,-87623.9658,-893000.825
81.730539,-50.603967,43.0566,-225.1534,12486.3596,-87623.3537,-893015.434
81.730406,-50.603836,42.9941,-225.1159,12500.984,-87622.7258,-893030.045
81.730273,-50.603703,42.2005,-225.3995,12515.6128,-87622.0668,-893044.659
81.73014,-50.603569,40.106,-226.244,12530.2439,-87621.3921,-893059.275
81.730007,-50.603433,41.0004,-225.7896,12544.8795,-87620.6861,-893073.894
81.729874,-50.603295,41.4341,-225.5359,12559.5198,-87619.9489,-893088.515
81.729741,-50.603156,41.787,-225.613,12574.1623,-87619.196,-893103.138
81.729608,-50.603016,42.1393,-226.3807,12588.8072,-87618.4275,-893117.763
81.729476,-50.602874,41.411,-226.919,12603.3492,-87617.6171,-893132.282
81.729343,-50.60273,40.8823,-227.3177,12618.0037,-87616.7861,-893146.913
81.729212,-50.602587,41.1121,-228.0079,12632.4405,-87615.9493,-893161.326
81.729079,-50.60244,41.4128,-227.9472,12647.1023,-87615.0714,-893175.961
81.728947,-50.602293,41.7323,-226.5377,12661.6565,-87614.1828,-893190.488
81.728814,-50.602144,42.0326,-224.7774,12676.3233,-87613.2735,-893205.127
81.728682,-50.601992,42.3427,-223.2973,12690.8901,-87612.3068,-893219.662
81.728549,-50.60184,42.6427,-222.5373,12705.5644,-87611.3506,-893234.305
81.728417,-50.601687,42.9413,-221.2387,12720.1338,-87610.3681,-893248.841
81.728283,-50.60153,43.252,-220.358,12734.9284,-87609.3445,-893263.6
81.728152,-50.601375,43.5503,-220.0497,12749.3957,-87608.32,-893278.031
81.728018,-50.601214,43.9406,-219.8194,12764.2008,-87607.2339,-893292.796
81.727887,-50.601056,44.6085,-219.2315,12778.6761,-87606.1625,-893307.232
81.727753,-50.600893,45.2584,-217.8116,12793.4866,-87605.045,-893322
81.727621,-50.600732,45.4758,-216.5142,12808.0773,-87603.9373,-893336.549
81.727489,-50.600569,45.7039,-216.1261,12822.6734,-87602.7984,-893351.1
81.727356,-50.600403,45.9217,-215.3783,12837.3849,-87601.6232,-893365.765
81.727224,-50.600237,46.1389,-215.0511,12851.9893,-87600.4373,-893380.321
81.727091,-50.600069,46.3656,-214.7144,12866.7064,-87599.2308,-893394.989
81.726959,-50.5999,46.5716,-213.9784,12881.3193,-87597.998,-893409.55
81.726827,-50.599729,46.7968,-213.9432,12895.9379,-87596.7339,-893424.113
81.726694,-50.599558,47.0211,-215.0489,12910.6636,-87595.4803,-893438.786
81.726562,-50.599385,47.2345,-216.1755,12925.288,-87594.1848,-893453.352
81.726432,-50.599214,47.4544,-216.3156,12939.6926,-87592.8992,-893467.7
81.7263,-50.599039,47.6649,-216.1651,12954.3228,-87591.5724,-893482.27
81.72617,-50.598864,47.8327,-215.7473,12968.7393,-87590.2243,-893496.623
81.726036,-50.598685,47.9904,-214.3496,12983.5952,-87588.8561,-893511.416
81.725906,-50.598508,48.1436,-212.6664,12998.0176,-87587.4766,-893525.772
81.725772,-50.598326,48.3159,-210.9741,13012.8825,-87586.0615,-893540.569
81.725642,-50.598146,48.4728,-209.4672,13027.3141,-87584.635,-893554.93
81.72551,-50.597964,48.6367,-208.6633,13041.9654,-87583.1985,-893569.511
81.725378,-50.597781,48.7958,-208.4342,13056.6197,-87581.7463,-893584.093
81.725246,-50.597596,48.9598,-207.0402,13071.2803,-87580.2628,-893598.678
81.725115,-50.59741,49.1176,-202.6124,13085.8372,-87578.753,-893613.157
81.724983,-50.597223,49.2692,-200.9908,13100.504,-87577.2381,-893627.745
81.724852,-50.597037,49.4328,-200.1072,13115.061,-87575.7282,-893642.224
81.724719,-50.596846,49.5996,-199.4804,13129.847,-87574.1613,-893656.926
81.724589,-50.596658,49.757,-198.353,13144.3037,-87572.6093,-893671.3
81.724457,-50.596466,49.9254,-197.7746,13158.9864,-87571.0161,-893685.896
81.724326,-50.596274,50.0849,-197.6351,13173.5625,-87569.4122,-893700.383
81.724196,-50.596082,50.2437,-197.5063,13188.0322,-87567.7975,-893714.762
81.724063,-50.595886,50.402,-197.248,13202.8344,-87566.1522,-893729.473
81.723932,-50.595693,50.5592,-197.1308,13217.4138,-87564.5323,-893743.962
81.723801,-50.595496,50.7253,-197.0647,13232.0064,-87562.85,-893758.457
81.723669,-50.595299,50.8787,-197.0213,13246.7054,-87561.1782,-893773.061
81.723538,-50.595101,50.9711,-197.0089,13261.3013,-87559.4801,-893787.558
81.723406,-50.594902,50.8204,-196.8796,13276.007,-87557.7769,-893802.164
81.723275,-50.594701,50.6587,-195.9113,13290.613,-87556.0317,-893816.666
81.723145,-50.594503,50.5054,-194.4246,13305.1026,-87554.3227,-893831.054
81.723014,-50.594303,50.3607,-193.3493,13319.7053,-87552.593,-893845.554
81.722882,-50.594098,50.2025,-194.7575,13334.4312,-87550.7957,-893860.17
81.722752,-50.593896,50.0456,-196.4544,13348.9344,-87549.024,-893874.565
81.72262,-50.593692,49.8874,-198.1726,13363.6569,-87547.2422,-893889.179
81.722489,-50.593487,49.7383,-199.8717,13378.2767,-87545.434,-893903.686
81.722359,-50.593283,49.5815,-201.3585,13392.7868,-87543.6308,-893918.084
81.722227,-50.593076,49.4345,-201.9955,13407.5197,-87541.8019,-893932.703
81.722097,-50.59287,49.2804,-202.2096,13422.0368,-87539.9672,-893947.104
81.721964,-50.592659,49.1248,-202.3752,13436.8898,-87538.0863,-893961.837
81.721834,-50.592452,48.9755,-202.5445,13451.4104,-87536.2358,-893976.239
81.721704,-50.592244,48.8194,-202.9506,13465.9345,-87534.3696,-893990.643
81.721573,-50.592033,48.6651,-203.9749,13480.5753,-87532.4671,-894005.16
81.721443,-50.591823,48.5166,-204.3434,13495.1066,-87530.5696,-894019.567
81.72131,-50.591609,48.3583,-203.7417,13509.9701,-87528.6413,-894034.305
81.721181,-50.5914,48.211,-203.499,13524.3918,-87526.7485,-894048.601
81.721052,-50.59119,48.0586,-203.6214,13538.8171,-87524.84,-894062.9
81.720921,-50.590975,47.897,-203.823,13553.4722,-87522.8745,-894077.423
81.72079,-50.590762,47.7529,-203.9471,13568.1203,-87520.9402,-894091.942
81.72066,-50.590548,47.5947,-203.9553,13582.6659,-87518.9796,-894106.355
81.720528,-50.590331,47.4401,-204.1499,13597.4343,-87516.9932,-894120.99
81.720397,-50.590114,47.2714,-204.7886,13612.0968,-87514.9962,-894135.515
81.720266,-50.589898,47.1216,-205.8984,13626.7557,-87513.0146,-894150.04
81.720135,-50.589679,46.9659,-206.5241,13641.4255,-87510.9861,-894164.569
81.720004,-50.589462,46.8193,-206.7807,13656.088,-87508.9887,-894179.094
81.719874,-50.589245,46.6696,-206.9904,13670.6447,-87506.9806,-894193.512
81.719744,-50.589027,46.5068,-207.4932,13685.2051,-87504.9568,-894207.931
81.719612,-50.588806,46.3587,-207.1413,13699.9881,-87502.9073,-894222.571
81.719481,-50.588587,46.2004,-202.2996,13714.658,-87500.8782,-894237.1
81.719351,-50.588368,45.8296,-201.0504,13729.2221,-87498.8385,-894251.521
81.719221,-50.588148,44.9062,-201.6038,13743.79,-87496.783,-894265.943
81.719089,-50.587925,44.5778,-201.6122,13758.5805,-87494.7018,-894280.586
81.718958,-50.587704,44.9698,-200.5502,13773.2578,-87492.6411,-894295.118
81.718828,-50.587483,45.9396,-199.7904,13787.8294,-87490.5697,-894309.542
81.718698,-50.587262,45.9472,-199.6028,13802.401,-87488.4982,-894323.965
81.718568,-50.587043,45.9455,-198.7645,13816.9652,-87486.4578,-894338.386
81.718438,-50.586821,45.9393,-198.6307,13831.5405,-87484.3705,-894352.811
81.718308,-50.586599,45.9313,-198.7987,13846.1159,-87482.283,-894367.236
81.718178,-50.586377,45.9315,-198.8985,13860.6913,-87480.1954,-894381.661
81.718047,-50.586155,45.9398,-198.5702,13875.3725,-87478.1184,-894396.195
81.717917,-50.585933,45.9363,-197.3937,13889.9479,-87476.0306,-894410.62
81.717787,-50.585711,45.941,-195.989,13904.5233,-87473.9427,-894425.045
81.717656,-50.585488,45.9341,-194.5859,13919.2083,-87471.8497,-894439.58
81.717526,-50.585265,45.9354,-193.4746,13933.7875,-87469.7459,-894454.007
81.717395,-50.585043,45.9453,-193.3447,13948.4687,-87467.6683,-894468.54
81.717265,-50.58482,45.9333,-193.5167,13963.048,-87465.5644,-894482.967
81.717134,-50.584597,45.9297,-193.6803,13977.733,-87463.4709,-894497.502
81.717004,-50.584374,45.9345,-193.8455,13992.3123,-87461.3667,-894511.928
81.716873,-50.584151,45.9376,-193.7224,14006.9973,-87459.273,-894526.463
81.716743,-50.583928,45.9392,-192.8508,14021.5766,-87457.1686,-894540.89
81.716612,-50.583706,45.9392,-192.2408,14036.2579,-87455.0903,-894555.424
81.716483,-50.583485,45.9408,-191.0692,14050.7241,-87453.0064,-894569.739
81.716352,-50.583263,45.9379,-189.6821,14065.4054,-87450.9278,-894584.272
81.716222,-50.58304,45.9336,-188.1964,14079.9848,-87448.823,-894598.699
81.716091,-50.582817,45.9281,-187.1919,14094.6699,-87446.7287,-894613.234
81.71596,-50.582595,45.9315,-188.6385,14109.3513,-87444.6498,-894627.767
81.715831,-50.582374,45.9373,-190.3627,14123.8175,-87442.5653,-894642.083
81.7157,-50.582152,45.939,-191.821,14138.4989,-87440.4862,-894656.616
81.715569,-50.581929,45.9301,-192.2799,14153.1841,-87438.3914,-894671.151
81.715438,-50.581707,45.9408,-192.3892,14167.8656,-87436.3121,-894685.685
81.715309,-50.581487,45.9443,-192.1957,14182.3281,-87434.2428,-894699.998
81.715178,-50.581264,45.9344,-191.8356,14197.0133,-87432.1476,-894714.533
81.715048,-50.581045,45.9376,-192.2924,14211.5779,-87430.1043,-894728.954
81.714918,-50.580825,45.9407,-192.8293,14226.1462,-87428.0452,-894743.376
81.714787,-50.580603,45.9405,-193.2695,14240.8277,-87425.9653,-894757.909
81.714656,-50.580381,45.9304,-193.4996,14255.5093,-87423.8854,-894772.443
81.714527,-50.580162,45.9435,-193.6665,14269.9682,-87421.831,-894786.755
81.714395,-50.579941,45.9434,-193.8366,14284.7518,-87419.777,-894801.395
